title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Программист 1С,550000 - 700000 KZT,Шымкент,1С-Рейтинг,29-10-2025 15:14:16,Высшее или среднее специальное образование в сфере IT или экономики. Опыт работы программистом 1С от 3 лет. ,"Доработка типовых конфигураций 1С. Разработка новых обработок, отчетов подсистем в конфигурации 1С. Разработка интеграций с другими информационными системами. ","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/122525828
C-разработчик,,Астана,IT Холдинг Kazdream,12-11-2025 14:55:22,"Опыт разработки на C от 3 лет. Глубокие знания сетевых протоколов (Ethernet, IP, TCP, UDP, HTTP, DNS). Опыт работы с...",Разработка и оптимизация сетевых модулей и сервисов на С. Анализ и обработка сетевого трафика на уровне L2–L7. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127597593
Senior Android-разработчик,,Алматы,Ракетная фирма,30-10-2025 14:33:44,"Опыт не менее 3 лет разработки мобильных приложений под Android. Опыт работы с процессами документирования, управления требованиями, их декомпозиции и...",Анализ и оценка требований в разработке мобильных приложений. Разработка и доработка функционала мобильных приложений. Написание unit-тестов для обеспечения качества...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/124932418
CRM Developer,,Алматы,Публичная Компания «Freedom Finance Global PLC»,22-10-2025 09:28:55,"Опыт коммерческой разработки от 2–3 лет. Знание архитектуры Dynamics 365 и принципов расширения (plugins, workflows, custom entities, JS-клиентские...","Разработка и доработка решений на базе Microsoft Dynamics 365. Создание и поддержка плагинов, действий (custom actions), рабочих процессов и интеграционных...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126806287
Программист 1С,500000 KZT,Алматы,ALEM LTD (Wellness Club LUXOR),10-11-2025 15:27:37,Требования: Уверенное знание 1С: Предприятие 8.2 и 8.3 Опыт разработки на встроенном языке 1С Навыки работы...,"Обязанности: Поддержка и развитие конфигураций 1С: Предприятие 8.2/8.3 Доработка конфигураций, разработка нового функционала и отчетности Настройка...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Частичная занятость,https://hh.ru/vacancy/127483766
Разработчик 1С,,Алматы,TECHNODOM Operator (Технодом Оператор),28-10-2025 08:46:58,"Стаж работы не менее 2 лет по специальности или в области IT. Отличное знание языка 1С, СКД, механизмов обмена. ","Поддержка и развитие конфигураций 1С (управленческий, бухгалтерский, оперативный учёт). Разработка новых документов, отчетов, обработок. Оптимизация текущих решений, улучшение архитектуры. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127039564
Главный разработчик АБИС IBSO,,Алматы,Bank RBK,14-11-2025 14:28:29,"Опыт работы в качестве программиста в финансовой сфере от 3 лет (IBSO, COLVIR). Понимание структуры бизнеса банка и банковских процессов. ","Проектирование, разработка и настройка функционала систем IBSO. Обязанности: Проектирование и разработка функционала. Разработка и отладка программного кода на PL+ и...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127715447
Flutter-разработчик (Middle),600000 KZT,Астана,ЧК Yeltech Ltd.,30-10-2025 12:29:38,Опыт коммерческой разработки на Flutter от 2 лет. Глубокое понимание state management (BLoC / Riverpod / Provider / GetX). Опыт работы с Firebase...,"Разработка и поддержка мобильного приложения на Flutter (Dart) под iOS и Android. Интеграция API, Firebase, OpenAI API, аналитики, push-уведомлений. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127141855
.NET Development Trainee,,Караганда,"Epam Kazakhstan (Эпам Казахстан),ТОО",28-10-2025 17:50:06,"Second-to-last or final year university students, recent graduates and specialists changing careers. English level from Intermediate (B1...",Explore modern data processing tools for diverse database tasks. Get acquainted with design patterns and application architecture. Master the ASP.NET...,"{'id': 'fullDay', 'name': 'Полный день'}",Нет опыта,Частичная занятость,https://hh.ru/vacancy/127078680
Руководитель группы разработки,,Алматы,MetaHR,28-10-2025 08:15:19,"Опыт работы в роли руководителя команды разработки не менее 2 лет. Подтверждённый опыт внедрения инженерных практик: Code Review, архитектурные ревью...","Определение планов развития архитектуры в рамках своего домена. Управление в матричной структуре 3–4 кросс-функциональными командами, общей численностью около...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127037685
Senior MDM разработчик,,Алматы,DeoniX,03-11-2025 12:37:34,"Опыт внедрения решения по управления основными данными. Опыт внедрения решений Informatica MDM MDE, DQ, Power Center. Опыт конфигурации Informatica MDM...",Реализация бизнес-требований в рамках MDM. Настройка и разработка объектов MDM. Разработка и оптимизация ETL/ELT-процессов для загрузки и...,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127252377
Программист 1С,300000 KZT,Костанай,Statimport,23-10-2025 12:36:41,Имеет опыт работы с 1С:УНФ и 1С:8.3 и настроен на дальнейшее развитие в этом направлении. ,Разработка и автоматизация. Участие в проектах по автоматизации бизнес-процессов на базе 1С:УНФ и других платформ. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/125722385
Business Developer (UAE Real Estate Market),,Астана,Alnair. Quick and Easy,31-10-2025 11:25:41,"Experience in Business Development or B2B Sales (real estate, PropTech, or related industries). Knowledge of the UAE real...","Identify and attract new real estate developers in Dubai, Abu Dhabi, and other Emirates. Build and maintain long-term partnerships...","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127175349
Разработчик 1 С,,Алматы,КСЖ Standard Life,03-11-2025 09:13:38,Знание программного обеспечения на уровне администратора. Умение администрировать и конфигурировать продукты 1С. Знание языка запросов и встроенного языка программирования...,,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127249107
Flutter-разработчик,,Алматы,ProsperPay,29-10-2025 12:19:18,,Разработка и поддержка мобильных приложений на Flutter. - Участие в планировании работы над продуктом. - Обеспечение стабильной работы и своевременное исправление ошибок. - ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127100926
Senior PHP Developer,,Алматы,Мама знает,19-11-2025 09:13:57,Опыт работы на позициях backend-разработчика от 5 лет. Отличное знание PHP (версии 8+) и фреймворка Laravel. ,Участие в разработке и поддержке backend-части проектов. Участие в проектировании архитектуры и логики приложения. Code review и обучение младших...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127393225
Senior Backend Developer (Java/Node.js),1500000 KZT,Астана,ФИНОНА,19-11-2025 14:01:33,Technical skills and experience: - 4+ years of professional experience in Java (Spring Boot) and/or Node.js development. - ,"Building and maintaining microservices for integration platform. - Implementing reactive, non-blocking APIs using Spring WebFlux and NestJS. - Integrating with third...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127263197
Middle - Android разработчик,,Алматы,Bank RBK,04-11-2025 11:47:07,"Опыт коммерческой разработки от 2 лет. Отличное знание Kolin и MVVM. Практический опыт с Coroutines, LiveData, Retrofit, Room, Koin, Monolith...","Разработка и поддержка Android-приложения для онлайн-банкинга для юридических лиц. Выявление и исправление ошибок разработки. Развитие проекта, добавление нового...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126670077
Разработчик 1С,,Алматы,Анабасис Консалтинг,03-11-2025 13:19:35,"Высшее техническое образование. Опыт конфигурирования и доработки платформы ""1С:Предприятие 8.x"" не менее 2 лет. Глубокое знание встроенного...","Разовьешь компетенции по разработке на платформе 1С. Умение работать с пользователями: сбор требований, консультация, решение проблем.","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127252990
Android Developer,,Алматы,Народный банк Казахстана,07-11-2025 14:25:41,"Опыт разработки приложений под Android на Kotlin от 2-х лет. Хорошее знание ООП, шаблонов проектирования, основных алгоритмов и структур...",Разрабатывать новые компоненты и модули в имеющемся приложении. Поддерживать уже существующие компоненты и модули. Проектировать (вместе с командой и тех.лидом...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127410871
Business Development Manager,,Алматы,MAXWELL DISTRIBUTION,18-11-2025 07:37:42,"Опыт работы в B2B-продажах / развитии бизнеса в сфере высокотехнологичных решений. Понимание рынка индустриальной робототехники, автоматизации, промышленных решений. ","Развитие бизнеса в сфере робототехники и автоматизированных решений. Поиск клиентов, развитие партнерской сети, переговоры с ключевыми заказчиками. Формирование стратегии выхода...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126801580
Senior Android Developer,,Алматы,Народный банк Казахстана,07-11-2025 09:45:20,"Опыт разработки приложений под Android на Kotlin от 3-х лет. Хорошее знание ООП, шаблонов проектирования, основных алгоритмов и структур...",Разрабатывать новые компоненты и модули в имеющемся приложении. Поддерживать уже существующие компоненты и модули. Проектировать новые архитектурные решения. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127394984
Middle C# Developer,,Алматы,"AIR ASTANA, АО",06-11-2025 13:00:09,"Отличное знание C# и .NET 6. MSSQL, Entity Framework Core. HTML, CSS, JavaScript. Паттерны программирования и проектирования (Mediatr, CQRS, etc.). ","Разработка высоконагруженных сервисов на C# и .NET 6. Поддержка текущих проектов, рефакторинг старого кода. Написание Unit и Интеграционных тестов. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127363903
Middle Flutter developer,,Алматы,«ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,19-11-2025 06:48:25,"Аналитический склад ума, умение погружаться в предметную область и бизнес процессы. Опыт разработки на Flutter от 2-3 лет. ",Разработка нового функционала и поддержка разработанных приложений (2). Участвовать в обсуждениях архитектурных и логических решений. Реализация бизнес-логики и интеграция...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126914077
Программист 1С,800000 KZT,Алматы,CRN GROUP,11-11-2025 13:31:33,"Опыт работы программистом 1С от 3 лет. Глубокие знания языка программирования 1С, понимание архитектуры платформы. Уверенные навыки написания...","Разработка, доработка и сопровождение конфигураций 1С:Предприятие 8.x (управляемые формы, внешние обработки, отчёты, интеграции). Программирование и написание сложных...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127528268
Angular developer,,Алматы,Народный банк Казахстана,07-11-2025 14:23:37,"Опыт верстки (HTML, CSS) . Опыт разработки на javascript или typescript . Опыт разработки SPA. Будет плюсом опыт разработки на Angular 2...",Разработка новых и доработка имеющихся веб приложений в соответствии с дизайном (дизайн предоставляется в Figma) . Поддержка и оперативное исправление замечаний. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127410752
Программист 1С,600000 - 700000 KZT,Алматы,STR Company,31-10-2025 15:40:22,"Уверенных знаний платформы 1С, включая ее архитектуру и основные модули. Владение языком программирования 1С. Умение работать с конфигурациями...","Сопровождение и доработка учетных систем 1С Бух. 3.0, УТ для Казахстана 3. Разработка/доработка отчетов, обработок, типового функционала...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127187614
Middle C# developer,,Алматы,«ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,17-11-2025 07:01:37,"Аналитический склад ума, умение погружаться в предметную область и бизнес процессы. Опыт разработки не менее 3 лет в стэке .net. ",Разработка нового функционала АИС. Написание технической документации. Сопровождение АИ систем. Участвовать в обсуждениях архитектурных и логических решений.,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/120340782
1С разработчик,,Алматы,Kolesa (АО Колеса),12-11-2025 10:47:36,"Уверенных знаний платформы 1С, включая ее архитектуру и основные модули. Владение языком программирования 1С. Умение работать с конфигурациями...","Сопровождение и доработка учетных систем 1С Бух. 3.0, ЗУП 2.0, ЗУП 3.0 для РК и небольшая...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126601733
Cloud Business Development (BD),,Астана,Хуавей Текнолоджиз Казахстан,07-11-2025 16:10:34,"Bachelor’s degree or above in Computer Science, Telecommunications, Electronics, Marketing, International Trade, or related fields preferred. Fluent in Russian...","Market Selector: Analyzes industries and regions to identify valuable sectors, customers, and creates go-to-market plans and event strategies. ","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127416241
Разработчик/программист 1С ERP,,Астана,Таврида Электрик Астана,12-11-2025 08:32:54,"Знания и опыт работы с 1С:ERP. Умение фокусироваться на цели, умение работать в т.ч. самостоятельно, без детальных...","Работа под руководством требовательного наставника, который управляет по результату, вы научитесь не просто кодировать, а решать бизнес-задачи. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125123298
Team Lead / Руководитель разработки (for External Talent Pool),,Алматы,Plexy Platform Kazakhstan,18-11-2025 08:25:45,"Высшее IT-образование или сопоставимая подтверждённая квалификация (сертификации, подтверждённые проекты). Опыт работы более 3 лет в коммерческой разработке. ","Аудит текущего продукта, анализ целостности и эффективности его архитектуры. Развитие и поддержка архитектуры как клиентской, так и серверной части приложения. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127558505
Программист 1С,,Караганда,Карбон-Инвест,29-10-2025 08:44:15,Опыт работы программистом 1С от 1–2 лет. Навыки разработки и доработки типовых конфигураций. Опыт интеграции 1С с...,"Участие во внедрении новых бизнес-процессов в системе. Администрирование базы: настройка прав пользователей, регламентных заданий. Разработка отчетов, обработок, печатных форм...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126100775
Программист 1С,,Алматы,АО «Freedom Bank Kazakhstan»,11-11-2025 09:57:43,"Опыт работы с 1С:ЗУП и/или АХД. Знание архитектуры и функционала 1С:ЗУП (зарплата, кадры, расчеты, налоговые...","Сопровождение существующих процессов и функционала в 1С:ЗУП и АХД, также интеграции этих систем с АБИС COLVIR.","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127506401
PL/SQL developer,,Алматы,"Халык-Life, АО",18-11-2025 13:22:02,Образование высшее техническое. Опыт работы не менее 3 лет в сфере информационных технологий и финансовой/страховой сфере. Работа в Git. ,Разработка программного кода с использованием Oracle PL/SQL.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127253021
Application Developer,,Текели,University of Central Asia,27-10-2025 08:49:34,Bachelor’s degree in Computer Science or related technical discipline. 3+ years of professional software development experience. ,Impactful Teaching and Research: Contribute to an academic institution that is dedicated to fostering innovation and development in Central Asia...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126961366
Программист 1С:8.3 и УНФ,300000 KZT,Костанай,BAITAS,20-11-2025 17:04:02,Имеет опыт работы с настройкой и интеграцией 1С:УНФ и 1С:8.3. Готов искать оптимальные решения для...,Доработка существующих решений и автоматизация. Участие в проектах по автоматизации бизнес-процессов на базе 1С:УНФ и других платформ. ,"{'id': 'flexible', 'name': 'Гибкий график'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127331216
Ведущий 1С программист (8.3 УТ),995000 KZT,Алматы,Apple City Corps,05-11-2025 13:52:00,"Глубокое понимание архитектуры баз данных и принципов их работы. Требования: Высшее образование (ИТ, прикладная математика, экономика с ИТ-бэкграундом). ","Проектирование, разработка и модификация конфигураций на платформе 1С:Предприятие 8.3, включая создание новых объектов и модулей. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126185713
Разработчик 1С,,Алматы,Публичная Компания «Freedom Finance Global PLC»,10-11-2025 08:21:24,Высшее или среднеспециальное образование. Опыт работы на схожей позиции от 3 лет и более. Опыт участия в проектах внедрения продуктов...,"Поддержка работы, доработка и развитие решений на платформе 1С:Предприятие 8 (Бухгалтерия, ЗУП, собственные самописные конфигурации и решения для...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127440237
Ведущий инженер-программист 1С,1000000 KZT,Павлодар,1С-Рейтинг,04-11-2025 12:47:59,Высшее или среднее специальное образование в сфере IT. Опыт успешной разработки на базе 1С – не менее 3-х лет. ,"Участие в проекте по внедрению нового функционала в 1C ERP, УХ, ЗУП, БК. Доработка конфигураций под требования бизнеса. ","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127262160
Middle Mobile Developer (Flutter),,Алматы,Teez,29-10-2025 15:32:00,"Изучать и предлагать новые технологии, которые могут улучшить опыт наших пользователей. Глубокое знание фреймворка Flutter и языка Dart для кросс...","Говорим открыто. Мнение каждого важно. Обратная связь — инструмент развития. Делаем то, что никто не делал, и так, как никто не...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127112877
Эксперт - разработчик,,Алматы,Банк ЦентрКредит,24-10-2025 15:22:27,"Опыт работы с процессингами и платёжными шлюзами (Way4). Знание протоколов ISO 8583, ISO 20022, спецификаций 3D-Secure 1...","Администрирование, разработка и поддержка e-commerce среды. Эмиссия и эквайринг. Работа в роли Разработчика / Администратора Way4. Развитие и сопровождение...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126918821
Flutter-разработчик,400000 KZT,Алматы,Qazaq Stroy,18-11-2025 09:23:42,"Опыт коммерческой разработки на Flutter от 1,5–2 лет. Уверенное владение Dart. Понимание принципов BLoC, Provider, Riverpod или другой...","Разработка и поддержка мобильных приложений на Flutter (iOS / Android). Интеграция с REST API, Firebase и другими внешними сервисами. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127347634
"Back-end разработчик (PHP), middle 3",,Алматы,Freedom Pay,20-11-2025 12:50:21,Опыт работы на позициях Backend-разработчик. Отличное знание PHP и фреймворка Laravel . Знание и опыт применения паттернов проектирования. ,"Обеспечение полного цикла разработки проектов компании (анализ, оценка, проектирование, разработка, тестирование, сдача в коммерческую эксплуатацию, поддержка): Разрабатывать новые фичи, которые...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127142930
Head of Business Development,,Алматы,Plexy Platform Kazakhstan,19-11-2025 13:57:04,"Навыки активных продаж, B2B, с акцентом на установление и развитие отношений, прояснение потребностей. Ориентация на результат. ","Анализ потребностей пользователей: проводит/организует исследования (интервью, фокус-группы, опросов и тесты) для сбора информации о потребностях, проблемах и предпочтениях...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126325249
Senior Flutter Developer,,Алматы,Ракетная фирма,30-10-2025 14:31:46,"Опыт коммерческой разработки на Flutter от 3 лет. Глубокое понимание архитектурных подходов (BLoC, Clean Architecture, Provider, Riverpod и др.). ","Разрабатывать и развивать сложные мобильные приложения на Flutter (включая Flutter Web). Проектировать архитектуру приложения, участвовать в ревью и улучшении существующей...","{'id': 'remote', 'name': 'Удаленная работа'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127149283
"Senior Backend Developer (Python, Django)",,Алматы,Моторная компания Астана-Моторс,13-11-2025 07:58:58,Технический опыт: - Уверенное владение Python 3.11+ и Django. - Опыт проектирования и разработки REST API. - Глубокое понимание SQL (PostgreSQL...,,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126366633
Business Development Manager (BDM) / Менеджер по развитию бизнеса (энергетика/нефтегаз),,Атырау,Fersol,01-11-2025 11:09:08,"Высшее образование (в приоритете техническое: тепловые электростанции, машиностроение, энергетическое машиностроение, материаловедение). Приветствуется знание основного устройства и принципы работы газотурбинной электростанции...",Управление процессом локализации продукции на территории Казахстана: организация получения документации о локализации производства и включении в реестр сертифицированных поставщиков Казахстана. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127208047
Angular разработчик,,Астана,IT Холдинг Kazdream,29-10-2025 09:08:14,"Опыт работы с JavaScript, HTML5 и CSS3. Отличные знания Angular и RxJs. Опыт работы с NgRx или NGXS. ","Разработка и поддержка веб-приложений на Angular, оптимизация и рефакторинг ранее разработанного функционала. Работа в команде разработчиков и тесное взаимодействие...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125399958
Программист 1С/ЗУП,750000 - 1000000 KZT,Алматы,QQQ - Qazaqstan Qamqor Qyzmet,10-11-2025 13:56:24,Опыт работы с 1С 8.2 и ЗУП различных конфигураций. Умение составлять и читать ТЗ. Образование техническое/ математическое+повышение квалификации...,"Техническая поддержка ЗУП 8.3 для управления персоналом и бухгалтерией, доработка печатных форм по заданиям заказчика и инициативные предложения, доработка...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Частичная занятость,https://hh.ru/vacancy/127477680
Business development manager,1300000 KZT,Алматы,Авито,28-10-2025 12:12:06,Имеете успешный опыт работы с b2b-сегментом. Умеете выстраивать доверительные и долгосрочные отношения с клиентом. Имеете опыт привлечения...,"Привлекать новых b2b-клиентов. Вести коммерческие переговоры с клиентами. Подготавливать аналитическую информацию для клиентов. Развивать навыки продаж, зарабатывать...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/124184696
"Middle/Senior Mobile Developer (React Native, TypeScript)",,Астана,IT Холдинг Kazdream,29-10-2025 09:08:14,"2+ года опыта коммерческой разработки мобильных приложений на React Native. Глубокое понимание архитектуры React Native, жизненного цикла компонентов. ",Создание и развитие кроссплатформенных мобильных приложений на React Native. Участие в проектировании архитектуры новых приложений и рефакторинг существующих. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125466472
Senior backend-разработчик (PHP),,Алматы,Arbuz Group (Арбуз Груп),11-11-2025 11:36:28,"Опыт коммерческой разработки от 5 лет. Опыт с PHP 7.4+ / PHP 8+ (продвинутый уровень). Знание ООП, SOLID...",Разработка и поддержка backend сервисов Arbuz.kz на PHP (Phalcon) и Python (FastAPI). Проектирование и оптимизация API для веб и мобильных...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127515765
PL/SQL разработчик (Middle strong/Senior),,Алматы,Home Credit Bank,07-11-2025 11:34:30,"Знаешь языки программирования Pl Sql; PHP; Java. Работал с базами данных Oracle. Разрабатывал процедуры, пакеты. Оптимизировал SQL-запросы и процедуры...","Доработка модулей банковской учетной системы согласно техническим заданиям. Программирование на Oracle Pl/SQL, разработка процедур/пакетов. Разработка и внедрение новых...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127401358
Middle Android разработчик,,Алматы,Транспортный холдинг города Алматы,18-11-2025 14:05:14,"Устройство Android компонентов: Activity, Service, BroadcastReceiver, ContentProvider. Понимание жизненного цикла компонентов и потоков. Отличие DialogFragment от AlertDialog — жизненный цикл и...","Разработка и поддержка Android-приложения ONAY!, которым ежедневно пользуются более 800 000 человек. Реализация новых фич и улучшение существующего функционала. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127182671
Разработчик 1С,,Алматы,MFO Robocash,28-10-2025 10:05:25,"Опыт работы разработчиком 1С от 2 лет, успешное участие в проектах внедрения и доработки корпоративных систем. Знание конфигураций 1...","Разработка и доработка конфигураций 1С (Бухгалтерия для Казахстана и/или Узбекистана, ЗУП, а также кастомные решения компании). ","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/123368247
AppSec инженер (Эксперт по безопасной разработке),,Алматы,Bereke Bank,10-11-2025 12:47:34,"Высшее техническое образование (информационная безопасность, информационные технологии, разработка ПО). Опыт работы от 1 года в сфере информационной безопасности или безопасной...","Участие в безопасной разработке ПО на всех этапах SDLC: от проектирования до релиза. Настройка и внедрение AppSec-инструментов (SAST, SCA...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126428651
Программист / Разработчик 1С,,Алматы,"Евразия, Страховая компания",28-10-2025 06:01:57,"Опыт разработки в 1C Предприятие 8.2/8.3. Опыт интеграции с web/http - сервисами (REST, SOAP). ","Сопровождение типовых и доработанных конфигураций 1С. Разработка новых отчётов, модулей и конфигураций 1С. Доработка модулей существующих конфигураций 1...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127032837
Backend PHP Разработчик (Middle+/Senior),,Алматы,Office-Expert.kz,19-11-2025 09:49:46,Более 7 лет коммерческой разработки на PHP (уровень Middle+/Senior). Более 4 лет работы с фреймворком Laravel. Глубокое знание PHP...,"Разработку и поддержку микросервисов для каталога товаров, поиска, фильтрации, корзины, заказов и личного кабинета. Интеграцию с внешними системами (1С...","{'id': 'remote', 'name': 'Удаленная работа'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127259437
Middle+/Senior React Native Developer (Работа в офисе),,Алматы,yaya,19-11-2025 08:28:43,"Опыт коммерческой разработки от 3 лет, из них минимум 1 год в React Native. Уверенное знание JavaScript / TypeScript. ",Разрабатывать и улучшать мобильное приложение Yaya вместе с продуктовой командой. Совместно с Team Lead ставить и достигать амбициозные продуктовые цели. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126844124
Разработчик Qlik (Qlik Sense / QlikView),,Алматы,RG Brands Kazakhstan,06-11-2025 14:46:33,Обязательные: Опыт работы с Qlik Sense и/или QlikView от 1–2 лет. Знание языка скриптов Qlik (Load / Resident / ApplyMap...,"Разработка, поддержка и оптимизация дашбордов и отчетов в Qlik Sense / QlikView. Проектирование моделей данных, ETL-процессов и загрузки данных из...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127370116
React Native Developer,,Алматы,Netevia,29-10-2025 12:50:45,Опыт коммерческой разработки от 4 лет. Глубокое знание React Native и опыт его применения в продакшн-проектах. Уверенное владение JavaScript...,Разрабатывать и совершенствовать мобильные приложения на React Native. Предлагать улучшения и новые фичи для продукта. Тесно взаимодействовать с backend-командой...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127102660
